Gender,Age,Under 30,Senior Citizen,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Population,30 to 64,Household Size,Is Alone,Receive Refund,Total Services Subscribed,Cost per GB,Historical Avg Monthly Charge,Bill Shock,Referral a Friend,Under-Utilizing Unlimited,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_No Internet Service,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Tenure Group_Loyal (2-4y),Tenure Group_New (0-1y),Tenure Group_Standard (1-2y),Tenure Group_Very Loyal (4y+)
0,59,0,0,1,1,0.2453711467369316,92082,33.25283,-116.986079,1,10,1,25.89,0,1,22,0,1,0,1,0,1,1,1,1,65.5,616.9,0.0,0,258.9,875.8,14575,1,3,0,0,4,2.9772713739675574,61.69,1,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,64,0,0,0,0,0.3224543146883959,91354,34.457005,-118.573726,0,17,1,33.68,0,1,14,1,1,0,0,0,0,0,1,1,55.5,934.15,0.0,0,572.56,1506.71,17846,1,1,1,0,2,3.964282882655084,54.95,1,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,74,0,1,1,0,0.0,95459,38.966713,-123.586412,3,72,1,28.72,1,1,25,1,1,1,1,1,1,0,1,1,114.85,8317.95,0.0,0,2067.84,10385.79,586,0,2,0,0,7,4.593998162400735,115.52708333333334,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,42,0,0,0,0,1.0,93627,36.520537,-120.118055,0,22,1,10.36,0,0,0,0,0,0,0,0,0,0,0,0,20.3,475.1,0.0,0,227.92,703.02,152,1,1,1,0,0,2030000.0,21.595454545454547,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,48,0,0,1,3,0.0,93433,35.120833,-120.61843,1,71,1,15.71,1,1,57,1,1,1,1,1,1,1,0,0,90.3,6287.3,0.0,100,1115.41,7502.71,13106,1,5,0,0,8,1.584210248384167,88.55352112676057,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,38,0,0,0,0,0.08908663339085697,91913,32.64164,-116.985026,0,12,1,13.88,1,1,8,0,0,0,0,1,1,1,1,0,94.55,1173.55,0.0,0,166.56,1340.11,12884,1,1,1,0,4,11.818735226580968,97.79583333333332,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,63,0,0,1,0,0.0,95623,38.63153,-120.842609,10,51,1,33.93,0,1,13,1,1,1,1,1,1,1,1,0,85.5,4421.95,0.0,0,1730.43,6152.38,4097,1,2,0,0,7,6.576918017755371,86.70490196078431,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,33,0,0,0,0,0.0,94517,37.881842,-121.848111,0,29,1,10.67,1,1,12,0,0,1,0,1,1,1,1,0,100.55,2878.75,0.0,0,309.43,3188.18,14239,1,1,1,0,5,8.379159684033597,99.26724137931036,1,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,20,1,0,0,0,0.24835826408935113,92332,34.9436,-115.287901,0,55,1,12.28,0,1,48,1,0,1,1,0,0,0,1,1,59.2,3175.85,0.0,0,675.4,3851.25,115,0,1,1,0,3,1.2333330763889423,57.74272727272727,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,66,0,1,1,0,0.0,96109,40.012675,-120.101857,1,12,1,48.5,1,1,4,0,1,0,0,1,1,0,1,1,101.35,1218.55,0.0,0,582.0,1800.55,1177,0,2,0,0,4,25.33743665640836,101.54583333333332,0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,48,0,0,0,0,0.3145715995918679,96103,39.783747,-120.661032,0,15,1,39.87,0,0,0,0,0,0,0,0,0,0,0,0,19.6,299.4,0.0,0,598.05,897.4499999999999,1839,1,1,1,0,0,1960000.0,19.96,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,50,0,0,0,0,0.0,95227,38.227285,-121.02789,0,40,1,33.66,1,1,20,0,0,0,0,0,1,1,1,0,83.85,3532.25,0.0,0,1346.4,4878.65,722,1,1,1,0,3,4.192497903751048,88.30625,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,42,0,0,0,0,1.0,95984,40.022184,-121.062384,0,14,1,18.74,0,1,20,0,0,1,0,0,0,0,1,0,75.35,1025.95,0.0,0,262.36,1288.31,73,1,1,1,0,1,3.7674981162509416,73.28214285714286,1,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,58,0,0,0,0,0.4082504974174488,92676,33.782346,-117.635263,0,10,1,15.71,0,0,0,0,0,0,0,0,0,0,0,0,19.5,225.85,0.0,0,157.10000000000002,382.9500000000001,1859,1,1,1,0,0,1950000.0,22.585,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,64,0,0,0,0,0.18722993982541483,92405,34.142747,-117.300864,0,15,1,32.07,1,1,28,0,1,0,0,1,1,1,0,1,100.15,1415.0,0.0,0,481.05,1896.05,24644,1,1,1,0,5,3.576784436862701,94.33333333333331,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,26,1,0,1,3,0.0,94560,37.504133,-122.032347,7,38,1,49.9,0,0,0,0,0,0,0,0,0,0,0,1,19.95,756.4,0.0,0,1896.2,2652.6,42491,0,5,0,0,0,1995000.0,19.905263157894737,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,45,0,0,0,0,0.40838366096098255,95258,38.169605,-121.310964,0,1,1,20.3,0,1,16,0,1,0,0,0,0,0,1,1,50.15,50.15,0.0,0,20.3,70.45,4176,1,1,1,0,1,3.134373041016849,50.15,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,57,0,0,0,0,0.4082504974174488,95949,39.099204,-121.137962,0,9,1,2.88,0,1,26,0,0,0,0,0,0,0,0,0,44.95,431.0,0.0,10,25.92,466.92,17922,1,1,1,0,0,1.728845488905581,47.888888888888886,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,44,0,0,0,1,0.21999538227246412,93726,36.793601,-119.761131,0,41,1,13.76,0,1,11,1,1,1,0,1,0,0,1,0,70.2,2894.55,0.0,0,564.16,3458.71,39148,1,2,0,0,4,6.381812380170564,70.59878048780489,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,69,0,1,0,0,1.0,95984,40.022184,-121.062384,0,1,0,0.0,0,1,21,0,0,0,0,0,0,0,1,0,25.05,25.05,0.0,0,0.0,25.05,73,0,1,1,0,0,1.1928565748302025,25.05,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,73,0,1,0,0,0.24835826408935113,95635,38.921333,-120.897718,0,18,1,47.34,1,1,7,1,1,0,0,0,0,0,1,1,58.4,964.9,0.0,0,852.1200000000001,1817.02,1140,0,1,1,0,3,8.342845224506823,53.605555555555554,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,26,1,0,0,1,0.3224543146883959,92201,33.713891,-116.237257,0,43,1,5.6,0,1,30,1,1,0,0,0,1,1,1,1,63.95,2737.05,0.0,0,240.8,2977.8500000000004,56307,0,2,0,0,4,2.131665956111348,63.65232558139535,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,66,0,1,0,0,0.48029153392217805,95356,37.716186,-121.025836,0,8,1,5.02,1,1,26,0,0,1,0,0,0,0,1,1,81.25,585.95,0.0,0,40.16,626.11,26055,0,1,1,0,2,3.124998798077385,73.24375,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,70,0,1,0,0,0.21505948941754693,95819,38.567594,-121.437507,0,1,1,22.92,0,0,0,0,0,0,0,0,0,0,0,1,19.45,19.45,0.0,0,22.92,42.370000000000005,15975,0,1,1,0,0,1945000.0,19.45,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,30,0,0,0,0,0.0,96001,40.587919,-122.464732,0,1,1,28.7,0,1,69,0,0,0,0,0,0,0,1,1,69.65,69.65,0.0,0,28.7,98.35,31586,1,1,1,0,0,1.009420143562298,69.65,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,21,1,0,1,0,0.4082504974174488,94574,38.581354,-122.296283,1,33,1,35.31,1,0,0,0,0,0,0,0,0,0,0,1,24.5,740.3,35.05,0,1165.23,1870.48,9423,0,2,0,1,1,2450000.0,22.433333333333334,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,68,0,1,1,0,0.5806061981902351,92590,33.475493,-117.219551,8,43,1,31.25,1,1,20,0,1,0,0,1,1,0,0,1,101.0,4388.4,0.0,150,1343.75,5882.15,3070,0,2,0,0,4,5.049997475001263,102.05581395348835,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,52,0,0,1,2,0.3145715995918679,94970,37.921137,-122.657562,7,25,1,13.06,0,0,0,0,0,0,0,0,0,0,0,0,20.05,520.1,0.0,0,326.5,846.6,781,1,4,0,0,0,2005000.0,20.804,0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,47,0,0,0,0,0.4082504974174488,94941,37.901371,-122.572024,0,36,1,41.33,0,0,0,0,0,0,0,0,0,0,0,0,19.55,620.75,0.0,0,1487.88,2108.63,28727,1,1,1,0,0,1955000.0,17.243055555555557,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,32,0,0,1,3,0.17715080913853637,90277,33.830453,-118.384565,5,30,1,6.19,0,1,21,0,1,1,0,0,0,0,0,0,82.05,2570.2,0.0,120,185.7,2875.9,34191,1,5,0,0,2,3.907140996599525,85.67333333333333,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,66,0,1,1,0,0.4082504974174488,93631,36.478239,-119.52137,10,57,1,46.62,0,1,4,0,1,1,0,1,0,0,1,1,90.65,5199.8,0.0,0,2657.34,7857.139999999999,14088,0,2,0,0,3,22.662443343891645,91.22456140350876,0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,21,1,0,1,0,0.22706206739198584,94109,37.794487,-122.42227,10,72,1,14.19,1,1,71,0,1,1,1,1,1,1,1,1,108.2,7840.6,0.0,0,1021.68,8862.28,56330,0,2,0,0,7,1.523943447331909,108.89722222222224,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,29,1,0,1,2,0.251633228367951,90301,33.956445,-118.358634,3,22,1,27.91,0,1,27,0,0,0,1,0,0,0,1,1,51.1,1232.9,0.0,0,614.02,1846.92,37527,0,4,0,0,1,1.8925918916326328,56.040909090909096,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,42,0,0,0,0,0.2652129817444219,95379,37.939768,-120.188002,0,11,1,13.56,0,1,17,0,0,0,0,1,1,1,1,1,64.9,716.1,0.0,0,149.16,865.26,3979,1,1,1,0,3,3.8176448131501104,65.10000000000001,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,44,0,0,1,1,0.20773105900574754,95128,37.316146,-121.936285,3,70,1,8.36,1,1,19,1,1,1,1,1,0,0,1,0,79.7,5743.3,0.0,0,585.1999999999999,6328.5,32804,1,3,0,0,6,4.194734634350192,82.04714285714286,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,22,1,0,1,2,1.0,95542,40.057784,-123.679461,4,65,1,13.25,1,1,47,1,0,1,1,1,1,1,1,0,109.3,7337.55,0.0,0,861.25,8198.8,2423,0,4,0,0,7,2.325531420099697,112.88538461538462,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,63,0,0,1,0,0.31464969888872285,94508,38.542448,-122.419923,1,56,1,2.8,1,1,20,0,1,1,1,0,0,0,0,0,90.55,5116.6,0.0,40,156.79999999999998,5313.400000000001,3641,1,2,0,0,4,4.527497736251132,91.36785714285716,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,31,0,0,0,3,0.0,96120,38.735789,-119.85798,0,4,0,0.0,0,1,52,1,1,1,0,1,1,1,1,1,57.2,223.75,0.0,0,0.0,223.75,957,1,4,0,0,6,1.099999788461579,55.9375,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,56,0,0,1,0,0.40838366096098255,93262,36.527243,-118.594938,10,25,1,3.6,1,0,0,0,0,0,0,0,0,0,0,1,26.8,733.55,0.0,0,90.0,823.55,56,1,2,0,0,1,2680000.0,29.342,0,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,71,0,1,1,0,0.0,95306,37.394411,-120.127262,1,43,1,4.59,1,1,5,0,1,0,1,1,0,0,1,1,94.3,3953.15,0.0,0,197.37,4150.52,986,0,2,0,0,4,18.85996228007544,91.93372093023255,1,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,33,0,0,0,0,0.0,95257,38.392686,-120.415951,0,14,1,21.03,1,1,7,0,1,0,0,0,0,0,1,1,54.25,773.2,0.0,0,294.42,1067.62,435,1,1,1,0,2,7.749988928587245,55.22857142857144,0,0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,78,0,1,0,1,0.4349542932787702,91605,34.207295,-118.400022,0,11,1,11.59,0,1,29,0,1,0,0,1,1,0,0,1,95.0,1120.3,0.0,120,127.49,1367.79,57146,0,2,0,0,3,3.2758609393582967,101.84545454545454,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,63,0,0,0,0,0.3145715995918679,95955,39.281194,-122.226568,0,18,1,4.38,1,1,20,0,0,0,0,0,0,0,1,0,74.15,1387.0,0.0,0,78.84,1465.84,1146,1,1,1,0,1,3.707498146250927,77.05555555555556,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,48,0,0,1,1,0.2556777216473174,96039,41.831901,-123.487478,1,23,1,39.59,0,0,0,0,0,0,0,0,0,0,0,0,20.4,478.75,0.0,0,910.57,1389.3200000000002,1294,1,3,0,0,0,2040000.0,20.815217391304348,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,55,0,0,0,0,0.0,95675,38.545775,-120.743325,0,32,1,41.52,0,0,0,0,0,0,0,0,0,0,0,0,19.8,607.7,0.0,0,1328.64,1936.34,364,1,1,1,0,0,1980000.0,18.990625,1,0,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,26,1,0,0,0,0.09737968012364465,92407,34.250069,-117.393949,0,72,1,44.46,1,1,48,0,1,1,1,1,1,1,1,1,88.6,6201.95,0.0,0,3201.12,9403.07,49355,0,1,1,0,7,1.8458329487848024,86.13819444444444,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,25,1,0,1,3,0.3897731275931972,91101,34.146635,-118.139225,0,13,1,6.18,0,1,59,0,0,0,0,0,0,0,0,0,44.8,559.2,37.49,90,80.34,692.0500000000001,16812,0,5,0,1,0,0.759321905199677,43.01538461538462,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,59,0,0,1,0,0.2453711467369316,96118,39.637471,-120.226338,1,15,1,18.6,1,1,13,0,0,1,1,1,1,1,0,1,103.45,1539.8,0.0,140,279.0,1958.8,1822,1,2,0,0,6,7.957686186395241,102.65333333333334,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,78,0,1,0,0,0.0,92336,34.136367,-117.460803,0,22,1,49.98,0,1,28,1,0,1,1,0,1,1,1,1,69.75,1545.4,0.0,0,1099.56,2644.96,54586,0,1,1,0,5,2.491070538903379,70.24545454545455,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,61,0,0,1,0,0.27259542759327693,95824,38.517295,-121.439819,1,16,1,37.83,1,1,26,0,1,0,0,1,1,1,1,1,100.0,1534.75,0.0,0,605.28,2140.03,30580,1,2,0,0,5,3.8461523668644735,95.921875,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0,61,0,0,0,0,0.0,94580,37.676249,-122.132415,0,34,1,4.66,0,1,21,0,0,0,0,0,0,0,1,1,70.0,2416.1,11.0,0,158.44,2563.54,26240,1,1,1,1,0,3.333331746032502,71.06176470588235,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,29,1,0,0,0,0.31464969888872285,94019,37.45567,-122.407992,0,60,1,37.95,1,1,27,1,0,1,1,0,0,0,0,0,64.75,4039.5,0.0,120,2277.0,6436.5,17929,0,1,1,0,4,2.398147259945459,67.325,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,62,0,0,1,3,0.4349542932787702,91605,34.207295,-118.400022,6,29,0,0.0,0,1,57,1,1,1,1,0,1,1,1,1,55.35,1636.95,0.0,0,0.0,1636.95,57146,1,5,0,0,6,0.9710524612188663,56.44655172413793,0,1,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,59,0,0,1,0,0.0,91384,34.506627,-118.699048,6,72,1,43.12,0,1,22,1,1,1,0,1,0,0,1,1,70.65,5011.15,0.0,0,3104.64,8115.789999999999,22177,1,2,0,0,4,3.2113621766535565,69.59930555555555,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,35,0,0,1,0,0.3145715995918679,93223,36.29878,-119.201028,4,63,1,2.72,1,1,22,0,0,1,0,1,1,1,1,0,102.6,6296.75,0.0,0,171.36,6468.11,8644,1,2,0,0,5,4.663634243802616,99.9484126984127,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,47,0,0,0,0,1.0,92239,33.889605,-115.257009,0,38,1,6.71,1,1,11,0,1,1,0,0,1,1,1,1,95.1,3691.2,0.0,0,254.98,3946.18,964,1,1,1,0,5,8.645446685957557,97.13684210526316,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,37,0,0,1,0,0.0,93422,35.453912,-120.69461,8,14,1,45.57,1,1,10,0,1,1,0,0,0,0,1,1,82.65,1185.0,0.0,0,637.98,1822.98,29539,1,2,0,0,3,8.264991735008266,84.64285714285714,0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1,40,0,0,0,0,0.40838366096098255,95361,37.785033,-120.776141,0,24,1,35.93,1,1,5,0,1,0,0,1,0,0,1,1,90.55,2282.55,0.0,0,862.3199999999999,3144.87,25384,1,1,1,0,3,18.10996378007244,95.10625,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,53,0,0,1,0,0.6781608061733155,92109,32.787836,-117.232376,1,1,1,39.79,0,1,7,0,0,0,0,1,0,0,1,1,80.05,80.05,0.0,0,39.79,119.84,46086,1,2,0,0,1,11.43569794900293,80.05,0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,63,0,0,0,0,0.0,93455,34.818227,-120.418784,0,1,1,6.43,0,1,27,0,0,0,0,0,1,1,0,1,55.45,55.45,0.0,10,6.43,71.88,37364,1,1,1,0,2,2.053702943072984,55.45,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,19,1,0,0,2,0.2556777216473174,95620,38.392821,-121.799917,0,12,1,19.38,0,0,0,0,0,0,0,0,0,0,0,0,21.05,235.8,0.0,0,232.56,468.36,18529,0,3,0,0,0,2105000.0,19.65,1,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,38,0,0,1,0,0.44298519496920696,92887,33.884073,-117.732197,1,72,1,13.72,1,0,0,0,0,0,0,0,0,0,0,0,24.8,1874.3,16.26,0,987.84,2845.88,20893,1,2,0,1,1,2480000.0,26.031944444444445,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,19,1,0,1,0,0.40838366096098255,95665,38.400264,-120.641274,0,61,1,10.21,0,1,69,1,1,0,1,0,1,1,1,0,93.7,5860.7,0.0,0,622.8100000000001,6483.51,4354,0,2,0,0,5,1.3579708176853886,96.07704918032786,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,38,0,0,1,3,0.31464969888872285,94972,38.339996,-122.935056,1,35,1,13.67,1,0,0,0,0,0,0,0,0,0,0,0,25.45,809.25,0.0,0,478.45,1287.7,66,1,5,0,0,1,2544999.9999999995,23.12142857142857,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,30,0,0,0,0,0.0,94530,37.924838,-122.289145,0,72,1,35.24,1,1,42,1,1,1,1,1,1,1,1,1,112.75,8192.6,0.0,0,2537.28,10729.88,23141,1,1,1,0,8,2.6845231703516257,113.78611111111113,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,63,0,0,0,0,0.0,95237,38.166791,-121.14207,0,67,1,5.39,0,1,9,1,0,1,1,0,1,1,1,1,72.35,4991.5,0.0,0,361.13,5352.63,3205,1,1,1,0,5,8.038879956800047,74.5,0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,21,1,0,0,0,1.0,96073,40.582399,-122.195512,0,4,1,41.72,1,1,69,0,1,1,0,0,0,1,1,0,84.05,333.55,0.0,0,166.88,500.43,4931,0,1,1,0,4,1.2181157654904686,83.3875,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,52,0,0,1,0,0.22706206739198584,94133,37.802071,-122.411004,7,33,0,0.0,0,1,7,1,0,1,1,1,1,1,1,0,59.55,2016.3,0.0,0,0.0,2016.3,26831,1,2,0,0,6,8.507130704098994,61.1,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,35,0,0,0,0,0.4082504974174488,95368,37.713152,-121.08739,0,44,1,32.83,0,1,24,0,1,1,0,1,0,0,1,1,88.15,3973.2,0.0,0,1444.52,5417.719999999999,12466,1,1,1,0,3,3.67291513628536,90.3,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,73,0,1,1,0,1.0,95903,39.125311,-121.392283,2,69,1,19.39,1,1,13,0,1,0,1,1,1,1,1,0,105.4,6998.95,0.0,0,1337.91,8336.86,5654,0,2,0,0,6,8.107686071010715,101.4340579710145,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,55,0,0,1,0,0.2710854921603448,95819,38.567594,-121.437507,1,33,1,26.8,0,1,17,0,0,0,0,1,1,1,0,0,91.25,2964.05,0.0,130,884.4,3978.45,15975,1,2,0,0,3,5.36764390138594,89.81969696969698,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,40,0,0,1,0,0.0,91011,34.234912,-118.153729,3,69,1,30.86,0,0,0,0,0,0,0,0,0,0,0,0,19.9,1363.45,0.0,0,2129.34,3492.79,20200,1,2,0,0,0,1990000.0,19.76014492753623,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,54,0,0,1,0,0.5407525508860418,95407,38.394091,-122.739814,8,37,1,15.51,0,0,0,0,0,0,0,0,0,0,0,1,19.85,717.5,0.0,0,573.87,1291.37,30876,1,2,0,0,0,1985000.0,19.39189189189189,1,1,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,34,0,0,0,0,0.0,92692,33.60693,-117.644253,0,1,1,2.24,0,1,6,0,0,0,0,0,0,0,1,1,70.15,70.15,0.0,0,2.24,72.39,46227,1,1,1,0,0,11.691647180588037,70.15,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
